po_id,po_date,supplier_id,material_id,quantity_ordered,unit,unit_price_quoted,delivery_promised_date,payment_terms_days
PO-2022-2351,2021-10-27,VS18,MS Flats,24.75,MT,68562.62,2021-11-07,30
PO-2022-2352,2022-02-14,VS13,ERW Pipes,15.49,MT,49542.22,2022-02-20,30
PO-2022-2353,2023-12-09,VS33,SS Sheets,13.16,MT,73200.67,2023-12-23,45
PO-2022-2354,2021-01-23,VS20,CR Sheets,11.01,MT,67207.75,2021-01-26,21
PO-2022-2355,2023-05-14,VS06,Angles & Channels,23.78,MT,113235.5,2023-05-19,30
PO-2022-2356,2023-07-04,VS25,Spring Steel,8.69,MT,78310.45,2023-07-12,30
PO-2022-2357,2021-08-09,VS18,Fasteners & Fittings,14.52,MT,97972.25,2021-08-19,30
PO-2022-2358,2022-08-07,VS11,Square/Rect Tubes,16.82,MT,46271.72,2022-08-10,30
PO-2022-2359,2022-10-31,VS31,Angles & Channels,7.95,MT,107385.33,2022-11-09,45
PO-2022-2360,2021-02-22,VS28,MS Flats,20.38,MT,69495.78,2021-03-09,15
PO-2022-2361,2021-03-12,VS19,MS Flats,28.72,MT,91145.31,2021-03-23,30
PO-2022-2362,2021-04-25,VS09,Structural Steel,4.13,MT,50092.1,2021-04-30,30
PO-2022-2363,2021-07-29,VS34,MS Sheets,47.07,MT,62626.02,2021-08-13,21
PO-2022-2364,2023-01-08,VS23,MS Flats,4.98,MT,70767.98,2023-01-12,45
PO-2022-2365,2023-10-06,VS26,Spring Steel,4.05,MT,76226.47,2023-10-21,21
PO-2022-2366,2023-03-22,VS10,Spring Steel,41.32,MT,106077.31,2023-04-01,30
PO-2022-2367,2021-11-22,VS08,CR Sheets,12.14,MT,49238.56,2021-12-05,21
PO-2022-2368,2021-02-19,VS04,HR Coils,24.46,MT,48163.19,2021-03-06,21
PO-2022-2369,2022-04-22,VS10,Square/Rect Tubes,25.53,MT,69221.27,2022-05-07,30
PO-2022-2370,2023-03-22,VS02,Hex Bars,38.51,MT,81917.04,2023-04-04,21
PO-2022-2371,2023-04-30,VS05,GI Pipes,10.81,MT,47700.42,2023-05-06,15
PO-2022-2372,2023-10-04,VS01,Angles & Channels,35.39,MT,88618.74,2023-10-12,15
PO-2022-2373,2023-11-09,VS11,MS Rods,11.43,MT,85217.25,2023-11-22,30
PO-2022-2374,2022-07-31,VS18,Spring Steel,19.34,MT,74131.48,2022-08-06,30
PO-2022-2375,2022-06-09,VS22,GI Sheets,17.03,MT,64525.64,2022-06-13,21
PO-2022-2376,2022-08-08,VS29,MS Pipes,22.83,MT,117580.11,2022-08-21,30
PO-2022-2377,2023-11-15,VS26,GI Sheets,10.06,MT,48124.51,2023-11-30,21
PO-2022-2378,2021-08-07,VS14,GI Sheets,38.23,MT,100177.69,2021-08-14,30
PO-2022-2379,2022-03-15,VS20,Angles & Channels,23.73,MT,93587.26,2022-03-21,21
PO-2022-2380,2022-06-01,VS14,Hex Bars,2.17,MT,45927.03,2022-06-06,30
PO-2022-2381,2022-11-15,VS14,Structural Steel,47.39,MT,74142.88,2022-11-23,30
PO-2022-2382,2023-07-27,VS26,MS Sheets,46.12,MT,81013.17,2023-08-08,21
PO-2022-2383,2022-08-08,VS16,SS Pipes,31.2,MT,111330.93,2022-08-11,15
PO-2022-2384,2021-04-13,VS01,CR Sheets,46.58,MT,67758.49,2021-04-22,15
PO-2022-2385,2021-11-23,VS07,GI Pipes,19.03,MT,93432.91,2021-12-02,15
PO-2022-2386,2023-02-03,VS05,CR Sheets,21.46,MT,46679.59,2023-02-18,15
PO-2022-2387,2021-03-13,VS08,SS Sheets,7.95,MT,79269.57,2021-03-28,21
PO-2022-2388,2022-02-24,VS08,MS Pipes,44.13,MT,114903.24,2022-03-01,21
PO-2022-2389,2021-01-30,VS08,SS Pipes,36.52,MT,79143.34,2021-02-11,21
PO-2022-2390,2022-07-14,VS18,MS Pipes,35.44,MT,80979.37,2022-07-28,30
PO-2022-2391,2021-11-10,VS14,SS Pipes,20.48,MT,73306.88,2021-11-13,30
PO-2022-2392,2023-10-16,VS28,Fasteners & Fittings,21.21,MT,117968.03,2023-10-28,15
PO-2022-2393,2021-04-01,VS05,CR Sheets,35.79,MT,98915.31,2021-04-07,15
PO-2022-2394,2022-07-02,VS02,CR Sheets,48.2,MT,59105.24,2022-07-16,21
PO-2022-2395,2023-07-07,VS01,GI Pipes,43.8,MT,107654.44,2023-07-16,15
PO-2022-2396,2023-09-28,VS15,GI Pipes,15.04,MT,51631.2,2023-10-06,45
PO-2022-2397,2023-07-24,VS31,Spring Steel,9.03,MT,94395.1,2023-08-01,45
PO-2022-2398,2021-10-26,VS21,Angles & Channels,20.94,MT,88515.88,2021-11-03,15
PO-2022-2399,2023-08-16,VS23,SS Sheets,8.23,MT,95449.35,2023-08-26,45
PO-2022-2400,2023-04-16,VS24,GI Wire,5.24,MT,63990.02,2023-04-21,45
PO-2022-2401,2022-11-13,VS23,Fasteners & Fittings,23.09,MT,85440.88,2022-11-26,45
PO-2022-2402,2021-12-03,VS03,MS Flats,25.81,MT,113857.5,2021-12-16,21
PO-2022-2403,2021-10-25,VS22,Spring Steel,32.0,MT,100859.54,2021-11-09,21
PO-2022-2404,2021-10-13,VS14,MS Rods,5.01,MT,76423.21,2021-10-17,30
PO-2022-2405,2023-10-24,VS03,Hex Bars,6.09,MT,47115.16,2023-11-04,21
PO-2022-2406,2021-12-04,VS15,MS Flats,24.97,MT,69411.55,2021-12-19,45
PO-2022-2407,2023-02-04,VS26,Hex Bars,33.19,MT,74459.98,2023-02-16,21
PO-2022-2408,2022-12-21,VS27,ERW Pipes,12.06,MT,93292.67,2022-12-26,21
PO-2022-2409,2022-01-21,VS01,Hex Bars,40.2,MT,82140.22,2022-01-25,15
PO-2022-2410,2022-09-20,VS16,MS Rods,15.84,MT,60693.3,2022-10-03,15
PO-2022-2411,2021-07-17,VS13,MS Pipes,1.79,MT,67183.81,2021-07-23,30
PO-2022-2412,2022-01-16,VS05,SS Pipes,13.42,MT,116325.95,2022-01-25,15
PO-2022-2413,2023-01-03,VS26,MS Pipes,35.19,MT,67516.16,2023-01-12,21
PO-2022-2414,2023-02-07,VS14,SS Sheets,22.0,MT,89226.81,2023-02-17,30
PO-2022-2415,2021-03-27,VS32,GI Pipes,25.5,MT,71362.27,2021-04-03,45
PO-2022-2416,2023-08-28,VS25,Spring Steel,38.72,MT,76702.63,2023-09-09,30
PO-2022-2417,2022-12-20,VS32,MS Pipes,19.62,MT,117207.62,2023-01-04,45
PO-2022-2418,2021-06-27,VS31,CR Sheets,27.64,MT,51222.35,2021-07-11,45
PO-2022-2419,2021-07-12,VS30,MS Rods,37.7,MT,63103.4,2021-07-22,45
PO-2022-2420,2021-03-12,VS21,SS Sheets,28.08,MT,97803.01,2021-03-22,15
PO-2022-2421,2022-03-20,VS27,ERW Pipes,1.5,MT,54628.81,2022-04-02,21
PO-2022-2422,2021-02-27,VS33,Fasteners & Fittings,4.39,MT,58592.5,2021-03-06,45
PO-2022-2423,2023-03-06,VS04,CR Sheets,29.7,MT,97366.24,2023-03-16,21
PO-2022-2424,2021-12-23,VS29,SS Sheets,42.82,MT,47986.24,2022-01-04,30
PO-2022-2425,2022-11-10,VS28,ERW Pipes,34.65,MT,117642.36,2022-11-14,15
PO-2022-2426,2022-02-12,VS31,Structural Steel,13.2,MT,74047.78,2022-02-26,45
PO-2022-2427,2021-12-28,VS25,GI Pipes,15.81,MT,61756.7,2022-01-10,30
PO-2022-2428,2023-10-08,VS15,Fasteners & Fittings,40.61,MT,116103.09,2023-10-12,45
PO-2022-2429,2021-07-27,VS11,Square/Rect Tubes,7.47,MT,118409.77,2021-08-08,30
PO-2022-2430,2021-02-18,VS29,Structural Steel,18.97,MT,97419.09,2021-02-21,30
PO-2022-2431,2023-12-12,VS24,Spring Steel,6.21,MT,80524.35,2023-12-19,45
PO-2022-2432,2023-06-13,VS28,SS Pipes,4.19,MT,64708.17,2023-06-26,15
PO-2022-2433,2023-01-03,VS31,MS Rods,25.85,MT,63242.4,2023-01-08,45
PO-2022-2434,2021-09-05,VS02,MS Sheets,5.23,MT,59009.3,2021-09-11,21
PO-2022-2435,2023-07-03,VS24,Spring Steel,13.89,MT,50011.42,2023-07-18,45
PO-2022-2436,2022-01-15,VS27,ERW Pipes,28.42,MT,62418.62,2022-01-20,21
PO-2022-2437,2022-09-08,VS09,MS Rods,1.55,MT,49499.55,2022-09-23,30
PO-2022-2438,2021-01-25,VS08,Hex Bars,33.63,MT,88917.96,2021-01-28,21
PO-2022-2439,2022-09-14,VS09,MS Flats,46.12,MT,109543.93,2022-09-29,30
PO-2022-2440,2022-03-14,VS13,Structural Steel,24.44,MT,61059.19,2022-03-19,30
PO-2022-2441,2023-03-06,VS05,Square/Rect Tubes,33.69,MT,109338.42,2023-03-11,15
PO-2022-2442,2021-05-20,VS31,Hex Bars,49.5,MT,50444.26,2021-05-25,45
PO-2022-2443,2022-05-21,VS27,Angles & Channels,46.94,MT,107098.17,2022-05-30,21
PO-2022-2444,2021-05-03,VS28,GI Pipes,43.66,MT,103547.4,2021-05-06,15
PO-2022-2445,2022-01-30,VS24,MS Rods,23.04,MT,107727.93,2022-02-05,45
PO-2022-2446,2021-09-18,VS31,Hex Bars,44.55,MT,93453.07,2021-10-03,45
PO-2022-2447,2021-11-19,VS16,Hex Bars,15.09,MT,102982.44,2021-11-28,15
PO-2022-2448,2021-03-05,VS27,SS Pipes,28.52,MT,97835.58,2021-03-20,21
PO-2022-2449,2021-10-26,VS03,Angles & Channels,14.59,MT,68705.01,2021-11-08,21
PO-2022-2450,2022-12-01,VS20,Spring Steel,30.66,MT,113949.51,2022-12-11,21
PO-2022-2451,2023-11-14,VS32,MS Rods,38.11,MT,107963.08,2023-11-26,45
PO-2022-2452,2021-10-09,VS31,MS Flats,5.46,MT,81725.67,2021-10-17,45
PO-2022-2453,2023-12-28,VS34,SS Pipes,13.33,MT,65115.87,2024-01-04,21
PO-2022-2454,2022-08-15,VS33,HR Coils,16.34,MT,112935.81,2022-08-21,45
PO-2022-2455,2022-01-27,VS23,SS Sheets,10.4,MT,70124.89,2022-02-09,45
PO-2022-2456,2023-04-23,VS18,CR Sheets,30.29,MT,95226.35,2023-04-29,30
PO-2022-2457,2021-10-13,VS19,GI Sheets,34.67,MT,74995.98,2021-10-24,30
PO-2022-2458,2022-10-20,VS14,Fasteners & Fittings,29.51,MT,58006.17,2022-11-03,30
PO-2022-2459,2022-08-20,VS16,GI Sheets,30.31,MT,92508.32,2022-08-28,15
PO-2022-2460,2022-01-10,VS32,Angles & Channels,13.04,MT,81325.75,2022-01-17,45
PO-2022-2461,2023-07-30,VS22,Square/Rect Tubes,13.48,MT,50403.77,2023-08-03,21
PO-2022-2462,2023-02-11,VS26,MS Pipes,4.26,MT,105899.34,2023-02-18,21
PO-2022-2463,2023-10-11,VS30,Spring Steel,29.6,MT,65781.87,2023-10-23,45
PO-2022-2464,2023-05-12,VS13,CR Sheets,3.5,MT,77078.05,2023-05-22,30
PO-2022-2465,2021-08-10,VS31,GI Wire,19.96,MT,53958.36,2021-08-15,45
PO-2022-2466,2021-09-09,VS24,GI Pipes,3.01,MT,50271.0,2021-09-13,45
PO-2022-2467,2022-07-04,VS09,ERW Pipes,46.36,MT,96504.32,2022-07-10,30
PO-2022-2468,2021-03-23,VS04,MS Pipes,6.46,MT,118262.72,2021-04-06,21
PO-2022-2469,2022-07-22,VS19,GI Wire,12.79,MT,63994.13,2022-08-03,30
PO-2022-2470,2022-07-01,VS23,HR Coils,8.43,MT,86528.27,2022-07-09,45
PO-2022-2471,2022-03-27,VS11,MS Rods,10.95,MT,91222.25,2022-04-01,30
PO-2022-2472,2021-07-06,VS18,Structural Steel,7.1,MT,63464.47,2021-07-15,30
PO-2022-2473,2022-03-29,VS16,Fasteners & Fittings,30.87,MT,111891.39,2022-04-04,15
PO-2022-2474,2022-07-27,VS07,MS Pipes,12.7,MT,68137.07,2022-08-08,15
PO-2022-2475,2023-03-03,VS29,GI Sheets,12.38,MT,108546.17,2023-03-12,30
PO-2022-2476,2023-06-29,VS29,Square/Rect Tubes,37.22,MT,73835.66,2023-07-11,30
PO-2022-2477,2023-02-18,VS02,Spring Steel,38.49,MT,60384.66,2023-03-03,21
PO-2022-2478,2023-10-04,VS28,Hex Bars,17.77,MT,46553.69,2023-10-15,15
PO-2022-2479,2023-03-06,VS29,GI Sheets,19.28,MT,97759.23,2023-03-18,30
PO-2022-2480,2023-02-13,VS11,MS Rods,11.15,MT,68565.88,2023-02-22,30
PO-2022-2481,2022-07-16,VS16,SS Sheets,45.02,MT,73458.3,2022-07-26,15
PO-2022-2482,2021-02-19,VS16,SS Pipes,23.16,MT,105007.55,2021-02-28,15
PO-2022-2483,2022-12-08,VS24,MS Rods,2.0,MT,77721.89,2022-12-18,45
PO-2022-2484,2023-05-19,VS06,GI Wire,13.49,MT,62141.76,2023-05-27,30
PO-2022-2485,2022-06-17,VS31,MS Sheets,9.26,MT,109023.52,2022-06-30,45
PO-2022-2486,2023-11-26,VS34,GI Sheets,42.45,MT,118437.11,2023-12-04,21
PO-2022-2487,2021-04-09,VS15,SS Pipes,35.65,MT,56906.53,2021-04-21,45
PO-2022-2488,2021-04-13,VS17,SS Pipes,26.74,MT,64135.9,2021-04-18,45
PO-2022-2489,2022-08-24,VS10,GI Wire,14.65,MT,113697.22,2022-08-30,30
PO-2022-2490,2023-04-19,VS20,MS Sheets,26.5,MT,62386.17,2023-04-23,21
PO-2022-2491,2021-04-17,VS12,SS Sheets,27.85,MT,120277.26,2021-04-22,15
PO-2022-2492,2022-04-29,VS02,GI Sheets,30.53,MT,50778.56,2022-05-14,21
PO-2022-2493,2021-07-27,VS18,MS Sheets,27.16,MT,103429.45,2021-08-07,30
PO-2022-2494,2023-01-26,VS12,Square/Rect Tubes,27.15,MT,61370.92,2023-02-10,15
PO-2022-2495,2021-01-18,VS21,MS Sheets,38.55,MT,83493.44,2021-01-21,15
PO-2022-2496,2023-10-23,VS33,GI Pipes,20.3,MT,57525.09,2023-11-02,45
PO-2022-2497,2021-11-16,VS09,HR Coils,43.22,MT,107570.99,2021-11-28,30
PO-2022-2498,2022-07-26,VS30,HR Coils,23.29,MT,98265.69,2022-08-09,45
PO-2022-2499,2022-05-24,VS11,GI Pipes,4.29,MT,73306.88,2022-05-27,30
PO-2022-2500,2022-08-12,VS30,Hex Bars,40.14,MT,95814.41,2022-08-21,45
PO-2022-2501,2023-04-08,VS34,Fasteners & Fittings,48.14,MT,115746.4,2023-04-16,21
PO-2022-2502,2023-04-10,VS17,Hex Bars,46.91,MT,57517.16,2023-04-20,45
PO-2022-2503,2021-09-16,VS03,GI Sheets,4.6,MT,124387.74,2021-09-23,21
PO-2022-2504,2021-08-25,VS27,MS Rods,19.42,MT,73021.76,2021-09-02,21
PO-2022-2505,2023-09-25,VS13,MS Pipes,11.56,MT,103130.4,2023-10-10,30
PO-2022-2506,2021-10-29,VS29,Square/Rect Tubes,32.8,MT,67647.91,2021-11-04,30
PO-2022-2507,2021-10-19,VS02,HR Coils,45.28,MT,63969.0,2021-10-28,21
PO-2022-2508,2023-08-14,VS30,Angles & Channels,44.24,MT,79747.45,2023-08-23,45
PO-2022-2509,2021-04-16,VS16,Square/Rect Tubes,44.95,MT,114206.0,2021-04-23,15
PO-2022-2510,2023-02-06,VS04,Angles & Channels,23.79,MT,73991.76,2023-02-19,21
PO-2022-2511,2023-06-07,VS05,SS Sheets,18.38,MT,83442.11,2023-06-17,15
PO-2022-2512,2021-03-24,VS31,SS Pipes,18.27,MT,59510.95,2021-04-04,45
PO-2022-2513,2021-12-06,VS01,ERW Pipes,8.15,MT,98332.88,2021-12-13,15
PO-2022-2514,2021-05-03,VS02,Hex Bars,11.72,MT,84081.83,2021-05-06,21
PO-2022-2515,2023-07-08,VS26,MS Flats,40.13,MT,79521.82,2023-07-20,21
PO-2022-2516,2022-10-31,VS19,Angles & Channels,3.49,MT,87125.81,2022-11-04,30
PO-2022-2517,2023-06-17,VS32,GI Wire,38.42,MT,47711.69,2023-07-02,45
PO-2022-2518,2023-11-03,VS05,Square/Rect Tubes,46.71,MT,73344.37,2023-11-16,15
PO-2022-2519,2023-06-20,VS18,Square/Rect Tubes,7.97,MT,113624.61,2023-06-24,30
PO-2022-2520,2023-02-26,VS18,MS Rods,11.79,MT,48301.01,2023-03-01,30
PO-2022-2521,2021-09-30,VS13,GI Wire,28.9,MT,76319.18,2021-10-05,30
PO-2022-2522,2023-05-25,VS17,GI Sheets,1.03,MT,49967.12,2023-05-28,45
PO-2022-2523,2022-06-28,VS31,SS Pipes,11.74,MT,113635.05,2022-07-03,45
PO-2022-2524,2023-10-08,VS08,SS Pipes,33.8,MT,105876.73,2023-10-16,21
PO-2022-2525,2023-02-02,VS31,CR Sheets,29.28,MT,86094.4,2023-02-16,45
PO-2022-2526,2022-11-09,VS21,Hex Bars,8.62,MT,96146.8,2022-11-23,15
PO-2022-2527,2023-12-02,VS18,HR Coils,12.08,MT,46666.89,2023-12-12,30
PO-2022-2528,2022-07-12,VS22,Hex Bars,15.73,MT,117957.09,2022-07-21,21
PO-2022-2529,2021-04-16,VS20,CR Sheets,6.22,MT,56097.9,2021-04-22,21
PO-2022-2530,2022-03-25,VS16,Fasteners & Fittings,45.35,MT,114453.87,2022-04-08,15
PO-2022-2531,2023-11-02,VS24,GI Wire,37.38,MT,76446.86,2023-11-10,45
PO-2022-2532,2022-09-05,VS06,HR Coils,8.96,MT,81088.03,2022-09-18,30
PO-2022-2533,2021-05-16,VS21,GI Pipes,22.35,MT,106129.56,2021-05-21,15
PO-2022-2534,2023-04-29,VS31,MS Pipes,17.36,MT,72778.51,2023-05-06,45
PO-2022-2535,2022-04-28,VS32,Structural Steel,46.46,MT,74725.85,2022-05-04,45
PO-2022-2536,2023-04-11,VS28,HR Coils,15.04,MT,90792.95,2023-04-16,15
PO-2022-2537,2022-11-20,VS11,MS Flats,30.08,MT,108989.89,2022-11-24,30
PO-2022-2538,2021-06-18,VS06,MS Pipes,8.35,MT,77140.7,2021-06-22,30
PO-2022-2539,2021-11-08,VS04,MS Pipes,24.09,MT,47451.35,2021-11-15,21
PO-2022-2540,2023-01-22,VS23,SS Pipes,2.98,MT,111965.98,2023-01-30,45
PO-2022-2541,2021-07-24,VS03,SS Pipes,49.42,MT,94720.34,2021-07-30,21
PO-2022-2542,2021-12-15,VS26,Structural Steel,6.27,MT,89502.76,2021-12-27,21
PO-2022-2543,2023-12-14,VS05,SS Sheets,7.79,MT,79675.24,2023-12-21,15
PO-2022-2544,2021-11-19,VS33,ERW Pipes,25.32,MT,61784.39,2021-11-26,45
PO-2022-2545,2021-03-07,VS26,MS Flats,33.59,MT,97118.16,2021-03-22,21
PO-2022-2546,2023-07-16,VS23,Hex Bars,16.01,MT,94011.71,2023-07-25,45
PO-2022-2547,2023-05-07,VS16,SS Sheets,33.65,MT,60791.05,2023-05-17,15
PO-2022-2548,2021-11-01,VS10,GI Pipes,4.89,MT,89076.23,2021-11-05,30
PO-2022-2549,2021-10-30,VS07,Fasteners & Fittings,7.18,MT,99207.73,2021-11-06,15
PO-2022-2550,2022-11-13,VS21,HR Coils,36.21,MT,77650.11,2022-11-17,15
PO-2022-2551,2022-09-12,VS14,Structural Steel,33.15,MT,72315.7,2022-09-21,30
PO-2022-2552,2022-01-28,VS23,SS Pipes,3.4,MT,108084.1,2022-02-12,45
PO-2022-2553,2022-06-01,VS25,MS Sheets,40.81,MT,79762.8,2022-06-10,30
PO-2022-2554,2022-10-25,VS29,Square/Rect Tubes,40.97,MT,100896.09,2022-11-08,30
PO-2022-2555,2023-05-15,VS21,MS Sheets,1.36,MT,103740.5,2023-05-22,15
PO-2022-2556,2023-05-02,VS06,Structural Steel,43.9,MT,70091.72,2023-05-05,30
PO-2022-2557,2021-10-15,VS16,Hex Bars,30.59,MT,116779.7,2021-10-21,15
PO-2022-2558,2022-01-05,VS27,GI Pipes,38.77,MT,92365.35,2022-01-19,21
PO-2022-2559,2022-12-04,VS24,MS Flats,1.13,MT,81209.88,2022-12-15,45
PO-2022-2560,2022-02-18,VS14,Square/Rect Tubes,17.29,MT,94399.92,2022-03-04,30
PO-2022-2561,2023-11-01,VS18,Hex Bars,20.14,MT,84655.14,2023-11-13,30
PO-2022-2562,2022-02-07,VS28,GI Pipes,23.29,MT,98933.04,2022-02-18,15
PO-2022-2563,2022-08-18,VS30,GI Pipes,14.94,MT,46343.62,2022-08-30,45
PO-2022-2564,2021-05-09,VS31,GI Wire,46.52,MT,113557.89,2021-05-21,45
PO-2022-2565,2022-04-18,VS21,HR Coils,23.01,MT,67521.19,2022-05-01,15
PO-2022-2566,2021-03-21,VS15,CR Sheets,20.35,MT,45321.38,2021-03-27,45
PO-2022-2567,2021-03-25,VS15,Fasteners & Fittings,12.71,MT,45168.78,2021-03-28,45
PO-2022-2568,2021-06-05,VS18,Spring Steel,40.91,MT,85990.94,2021-06-14,30
PO-2022-2569,2021-02-03,VS33,SS Sheets,38.68,MT,94748.56,2021-02-13,45
PO-2022-2570,2022-03-14,VS19,ERW Pipes,42.91,MT,118999.07,2022-03-23,30
PO-2022-2571,2022-11-04,VS12,Spring Steel,33.15,MT,47908.49,2022-11-13,15
PO-2022-2572,2021-06-13,VS22,HR Coils,47.38,MT,46551.82,2021-06-18,21
PO-2022-2573,2022-06-13,VS11,SS Sheets,33.92,MT,76168.17,2022-06-22,30
PO-2022-2574,2022-02-22,VS11,Angles & Channels,5.78,MT,114880.61,2022-03-01,30
PO-2022-2575,2021-05-21,VS05,Square/Rect Tubes,43.79,MT,108977.27,2021-05-24,15
PO-2022-2576,2022-05-06,VS05,CR Sheets,48.29,MT,53502.81,2022-05-16,15
PO-2022-2577,2022-11-23,VS08,Hex Bars,38.53,MT,103465.31,2022-12-03,21
PO-2022-2578,2023-11-13,VS08,Structural Steel,33.73,MT,65872.54,2023-11-17,21
PO-2022-2579,2022-12-31,VS06,Angles & Channels,9.64,MT,105495.14,2023-01-11,30
PO-2022-2580,2022-05-28,VS02,SS Pipes,49.61,MT,57171.91,2022-06-05,21
PO-2022-2581,2021-11-25,VS34,Spring Steel,10.51,MT,119333.52,2021-12-10,21
PO-2022-2582,2022-12-21,VS02,MS Flats,42.82,MT,104449.9,2022-12-30,21
PO-2022-2583,2021-08-01,VS33,MS Rods,11.41,MT,59260.78,2021-08-14,45
PO-2022-2584,2023-09-18,VS05,HR Coils,41.89,MT,115034.72,2023-10-03,15
PO-2022-2585,2023-10-10,VS30,MS Rods,16.79,MT,72665.31,2023-10-13,45
PO-2022-2586,2021-03-16,VS29,GI Sheets,1.18,MT,71656.61,2021-03-29,30
PO-2022-2587,2023-02-02,VS22,GI Wire,37.74,MT,45557.84,2023-02-10,21
PO-2022-2588,2023-08-08,VS06,Square/Rect Tubes,42.31,MT,89598.64,2023-08-19,30
PO-2022-2589,2021-08-27,VS09,Structural Steel,25.22,MT,119710.18,2021-09-10,30
PO-2022-2590,2022-11-29,VS08,GI Pipes,39.52,MT,92856.02,2022-12-05,21
PO-2022-2591,2022-10-02,VS28,SS Sheets,2.91,MT,52993.07,2022-10-09,15
PO-2022-2592,2021-10-08,VS17,MS Rods,49.96,MT,66050.11,2021-10-17,45
PO-2022-2593,2021-06-02,VS34,Angles & Channels,4.68,MT,68128.88,2021-06-09,21
PO-2022-2594,2023-04-14,VS02,MS Pipes,49.08,MT,69581.54,2023-04-28,21
PO-2022-2595,2021-07-10,VS09,Hex Bars,30.54,MT,108867.74,2021-07-18,30
PO-2022-2596,2021-08-21,VS07,CR Sheets,38.63,MT,68873.38,2021-08-25,15
PO-2022-2597,2022-01-10,VS14,SS Pipes,12.34,MT,65738.62,2022-01-25,30
PO-2022-2598,2021-06-13,VS20,Spring Steel,33.24,MT,52532.68,2021-06-22,21
PO-2022-2599,2021-03-25,VS20,GI Wire,5.56,MT,69994.99,2021-04-08,21
PO-2022-2600,2021-04-17,VS09,SS Pipes,5.62,MT,115852.2,2021-04-20,30
PO-2022-2601,2021-08-07,VS31,GI Pipes,23.99,MT,72084.61,2021-08-18,45
PO-2022-2602,2021-08-07,VS17,MS Sheets,29.95,MT,87089.29,2021-08-22,45
PO-2022-2603,2022-05-23,VS06,MS Flats,9.25,MT,93636.43,2022-06-04,30
PO-2022-2604,2021-08-01,VS02,Structural Steel,11.7,MT,98112.11,2021-08-06,21
PO-2022-2605,2023-11-10,VS16,GI Wire,1.26,MT,84223.13,2023-11-17,15
PO-2022-2606,2022-01-20,VS32,Spring Steel,12.66,MT,77229.23,2022-02-01,45
PO-2022-2607,2023-03-07,VS13,Hex Bars,15.34,MT,55215.79,2023-03-19,30
PO-2022-2608,2023-04-23,VS19,CR Sheets,13.2,MT,113578.92,2023-04-27,30
PO-2022-2609,2023-05-11,VS17,Structural Steel,1.07,MT,53595.8,2023-05-23,45
PO-2022-2610,2022-01-27,VS17,Square/Rect Tubes,29.25,MT,106083.47,2022-02-08,45
PO-2022-2611,2021-09-03,VS16,Square/Rect Tubes,35.84,MT,62314.17,2021-09-09,15
PO-2022-2612,2021-04-06,VS05,MS Rods,7.52,MT,61360.18,2021-04-10,15
PO-2022-2613,2021-01-06,VS14,ERW Pipes,41.67,MT,46031.99,2021-01-10,30
PO-2022-2614,2022-12-01,VS14,Fasteners & Fittings,8.07,MT,99323.57,2022-12-16,30
PO-2022-2615,2021-09-10,VS24,MS Flats,48.89,MT,73404.35,2021-09-21,45
PO-2022-2616,2022-07-18,VS29,GI Sheets,43.03,MT,55943.66,2022-07-27,30
PO-2022-2617,2022-12-25,VS13,HR Coils,25.01,MT,116185.73,2023-01-03,30
PO-2022-2618,2021-04-11,VS17,MS Pipes,22.23,MT,56895.38,2021-04-26,45
PO-2022-2619,2021-05-03,VS30,Hex Bars,15.16,MT,76005.33,2021-05-10,45
PO-2022-2620,2021-10-16,VS19,CR Sheets,9.68,MT,106786.18,2021-10-26,30
PO-2022-2621,2023-12-21,VS05,Fasteners & Fittings,18.04,MT,93318.75,2023-12-31,15
PO-2022-2622,2022-02-16,VS18,Structural Steel,48.21,MT,65222.96,2022-02-26,30
PO-2022-2623,2022-03-28,VS29,Square/Rect Tubes,1.84,MT,62581.57,2022-04-07,30
PO-2022-2624,2023-02-27,VS15,Spring Steel,25.98,MT,115048.22,2023-03-03,45
PO-2022-2625,2022-07-03,VS24,Hex Bars,13.49,MT,52412.59,2022-07-16,45
PO-2022-2626,2023-11-24,VS20,MS Rods,1.99,MT,87536.69,2023-11-28,21
PO-2022-2627,2022-05-10,VS19,CR Sheets,40.68,MT,105903.48,2022-05-23,30
PO-2022-2628,2023-12-22,VS12,Structural Steel,48.9,MT,47062.93,2023-12-25,15
PO-2022-2629,2022-11-02,VS27,MS Flats,1.07,MT,59506.44,2022-11-06,21
PO-2022-2630,2022-09-20,VS28,CR Sheets,35.11,MT,65395.62,2022-09-26,15
PO-2022-2631,2023-04-04,VS23,ERW Pipes,19.62,MT,91846.44,2023-04-10,45
PO-2022-2632,2022-10-28,VS03,MS Flats,18.49,MT,105996.27,2022-11-08,21
PO-2022-2633,2022-11-14,VS32,HR Coils,22.11,MT,87182.65,2022-11-28,45
PO-2022-2634,2021-06-06,VS07,Square/Rect Tubes,12.33,MT,109991.37,2021-06-12,15
PO-2022-2635,2023-08-15,VS27,Spring Steel,49.8,MT,50445.3,2023-08-28,21
PO-2022-2636,2023-06-23,VS09,HR Coils,37.16,MT,61385.28,2023-06-27,30
PO-2022-2637,2021-03-16,VS17,MS Pipes,45.99,MT,75685.36,2021-03-23,45
PO-2022-2638,2023-07-11,VS14,SS Pipes,17.7,MT,62753.21,2023-07-15,30
