po_id,supplier_id,invoice_date,agreed_payment_days,actual_payment_date,days_late
PO-2022-2732,VS17,2023-07-20,45,2023-09-05,5
PO-2022-2733,VS25,2023-05-15,30,2023-06-24,13
PO-2022-2734,VS06,2023-07-27,30,2023-08-23,0
PO-2022-2735,VS16,2023-03-01,15,2023-04-04,22
PO-2022-2736,VS20,2023-10-25,21,2023-11-23,11
PO-2022-2737,VS15,2022-01-17,45,2022-02-28,0
PO-2022-2738,VS04,2023-04-11,21,2023-04-29,0
PO-2022-2739,VS10,2023-08-30,30,2023-10-06,10
PO-2022-2740,VS29,2021-03-07,30,2021-04-03,0
PO-2022-2741,VS34,2022-04-16,21,2022-05-04,0
PO-2022-2742,VS34,2022-05-18,21,2022-06-20,15
PO-2022-2743,VS01,2022-08-10,15,2022-08-24,2
PO-2022-2744,VS28,2021-10-22,15,2021-11-23,20
PO-2022-2745,VS26,2021-11-01,21,2021-11-19,0
PO-2022-2746,VS06,2022-07-02,30,2022-08-14,16
PO-2022-2747,VS14,2021-06-02,30,2021-06-29,0
PO-2022-2748,VS13,2021-10-29,30,2021-11-25,0
PO-2022-2749,VS17,2021-09-07,45,2021-10-19,0
PO-2022-2750,VS20,2022-05-11,21,2022-05-25,0
PO-2022-2751,VS31,2021-12-06,45,2022-02-04,18
PO-2022-2752,VS26,2023-06-12,21,2023-07-13,13
PO-2022-2753,VS33,2023-03-07,45,2023-04-18,0
PO-2022-2754,VS02,2022-11-20,21,2022-12-23,15
PO-2022-2755,VS06,2022-07-29,30,2022-08-25,0
PO-2022-2756,VS04,2022-10-24,21,2022-11-11,0
PO-2022-2757,VS13,2023-12-08,30,2024-01-04,0
PO-2022-2758,VS15,2023-01-28,45,2023-03-09,0
PO-2022-2759,VS19,2023-06-29,30,2023-07-26,0
PO-2022-2760,VS26,2021-10-17,21,2021-11-23,19
PO-2022-2761,VS06,2021-02-12,30,2021-03-11,0
PO-2022-2762,VS11,2021-04-11,30,2021-05-08,0
PO-2022-2763,VS17,2023-12-13,45,2024-02-15,22
PO-2022-2764,VS06,2022-04-24,30,2022-05-21,0
PO-2022-2765,VS13,2021-12-20,30,2022-02-02,17
PO-2022-2766,VS30,2021-06-15,45,2021-08-04,8
PO-2022-2767,VS06,2021-07-31,30,2021-08-31,4
PO-2022-2768,VS16,2023-05-18,15,2023-05-27,0
PO-2022-2769,VS23,2023-10-16,45,2023-11-27,0
PO-2022-2770,VS20,2022-09-03,21,2022-09-16,0
PO-2022-2771,VS04,2022-10-27,21,2022-11-22,8
PO-2022-2772,VS28,2021-07-16,15,2021-07-28,0
PO-2022-2773,VS17,2022-02-27,45,2022-05-05,25
PO-2022-2774,VS32,2023-08-10,45,2023-09-21,0
PO-2022-2775,VS06,2021-11-30,30,2021-12-27,0
PO-2022-2776,VS13,2021-08-01,30,2021-08-28,0
PO-2022-2777,VS32,2022-12-01,45,2023-01-28,16
PO-2022-2778,VS08,2022-05-16,21,2022-06-07,4
PO-2022-2779,VS02,2023-04-20,21,2023-05-23,15
PO-2022-2780,VS32,2021-02-19,45,2021-04-23,21
PO-2022-2781,VS30,2021-09-04,45,2021-10-16,0
PO-2022-2782,VS26,2022-05-02,21,2022-05-20,0
PO-2022-2783,VS24,2021-02-04,45,2021-03-16,0
PO-2022-2784,VS12,2021-12-20,15,2022-01-03,2
PO-2022-2785,VS26,2021-06-29,21,2021-07-22,5
PO-2022-2786,VS17,2021-08-06,45,2021-09-17,0
PO-2022-2787,VS05,2021-12-26,15,2022-01-05,0
PO-2022-2788,VS18,2021-03-25,30,2021-04-21,0
PO-2022-2789,VS11,2021-02-06,30,2021-03-05,0
PO-2022-2790,VS15,2021-03-14,45,2021-05-07,12
PO-2022-2791,VS33,2022-06-01,45,2022-08-05,23
PO-2022-2792,VS33,2022-11-26,45,2023-01-12,5
PO-2022-2793,VS29,2022-12-15,30,2023-01-11,0
PO-2022-2794,VS29,2021-03-18,30,2021-04-14,0
PO-2022-2795,VS29,2023-04-06,30,2023-05-24,21
PO-2022-2796,VS02,2022-01-21,21,2022-02-12,4
PO-2022-2797,VS30,2021-05-14,45,2021-07-08,13
PO-2022-2798,VS28,2021-11-07,15,2021-11-22,3
PO-2022-2799,VS34,2022-10-21,21,2022-11-24,16
PO-2022-2800,VS21,2023-12-29,15,2024-01-23,13
PO-2022-2801,VS24,2022-05-05,45,2022-06-16,0
PO-2022-2802,VS25,2023-01-12,30,2023-02-07,0
PO-2022-2803,VS02,2021-03-23,21,2021-04-19,9
PO-2022-2804,VS24,2022-12-06,45,2023-02-02,16
PO-2022-2805,VS26,2023-08-05,21,2023-08-19,0
PO-2022-2806,VS12,2022-08-29,15,2022-09-10,0
PO-2022-2807,VS26,2022-07-09,21,2022-07-27,0
PO-2022-2808,VS22,2021-08-03,21,2021-08-20,0
PO-2022-2809,VS12,2022-11-06,15,2022-11-27,9
PO-2022-2810,VS22,2022-01-03,21,2022-01-29,8
PO-2022-2811,VS15,2022-04-02,45,2022-05-14,0
PO-2022-2812,VS15,2021-08-01,45,2021-09-12,0
PO-2022-2813,VS02,2023-01-23,21,2023-02-10,0
PO-2022-2814,VS02,2022-10-30,21,2022-11-17,0
PO-2022-2815,VS15,2022-06-23,45,2022-08-02,0
PO-2022-2816,VS05,2023-11-19,15,2023-12-05,4
PO-2022-2817,VS13,2021-04-10,30,2021-05-07,0
PO-2022-2818,VS03,2022-07-09,21,2022-08-16,20
PO-2022-2819,VS21,2021-07-03,15,2021-07-19,4
PO-2022-2820,VS07,2022-02-22,15,2022-03-26,20
PO-2022-2821,VS31,2023-05-13,45,2023-06-24,0
PO-2022-2822,VS03,2022-10-15,21,2022-11-07,5
PO-2022-2823,VS19,2021-08-15,30,2021-09-11,0
PO-2022-2824,VS34,2023-02-27,21,2023-04-05,19
PO-2022-2825,VS09,2021-05-07,30,2021-06-19,16
PO-2022-2826,VS34,2023-11-23,21,2023-12-15,4
PO-2022-2827,VS22,2021-10-11,21,2021-11-20,22
PO-2022-2828,VS04,2023-05-06,21,2023-05-24,0
PO-2022-2829,VS29,2023-07-14,30,2023-08-12,2
PO-2022-2830,VS33,2022-11-26,45,2023-01-10,3
PO-2022-2831,VS28,2022-11-30,15,2022-12-12,0
PO-2022-2832,VS12,2022-08-16,15,2022-08-28,0
PO-2022-2833,VS28,2021-06-22,15,2021-07-08,4
PO-2022-2834,VS03,2021-03-25,21,2021-04-12,0
PO-2022-2835,VS05,2022-04-24,15,2022-05-06,0
PO-2022-2836,VS21,2022-11-02,15,2022-11-16,2
PO-2022-2837,VS34,2021-03-14,21,2021-04-18,17
PO-2022-2838,VS07,2022-01-12,15,2022-02-18,25
PO-2022-2839,VS25,2023-02-27,30,2023-03-29,3
PO-2022-2840,VS28,2022-04-03,15,2022-04-29,14
PO-2022-2841,VS27,2022-08-26,21,2022-09-13,0
PO-2022-2842,VS24,2021-12-13,45,2022-02-16,23
PO-2022-2843,VS12,2022-03-27,15,2022-04-26,18
PO-2022-2844,VS05,2022-01-28,15,2022-02-18,9
PO-2022-2845,VS20,2021-01-18,21,2021-02-11,6
PO-2022-2846,VS16,2023-12-04,15,2023-12-16,0
PO-2022-2847,VS23,2023-08-10,45,2023-09-21,0
PO-2022-2848,VS06,2023-12-02,30,2023-12-29,0
PO-2022-2849,VS30,2023-09-14,45,2023-10-26,0
PO-2022-2850,VS31,2022-07-02,45,2022-09-01,19
PO-2022-2851,VS10,2022-11-01,30,2022-11-23,0
PO-2022-2852,VS25,2023-07-21,30,2023-09-08,22
PO-2022-2853,VS29,2022-01-11,30,2022-02-08,1
PO-2022-2854,VS13,2022-03-20,30,2022-04-16,0
PO-2022-2855,VS02,2022-01-20,21,2022-02-07,0
PO-2022-2856,VS27,2022-03-18,21,2022-04-05,0
PO-2022-2857,VS05,2022-11-04,15,2022-11-16,0
PO-2022-2858,VS21,2021-12-11,15,2021-12-23,0
PO-2022-2859,VS21,2022-02-24,15,2022-03-17,9
PO-2022-2860,VS30,2023-10-02,45,2023-11-09,0
PO-2022-2861,VS02,2022-05-25,21,2022-07-06,24
PO-2022-2862,VS08,2023-10-21,21,2023-11-08,0
PO-2022-2863,VS01,2023-06-21,15,2023-07-04,1
PO-2022-2864,VS22,2021-04-27,21,2021-05-11,0
PO-2022-2865,VS32,2023-12-19,45,2024-01-26,0
PO-2022-2866,VS34,2021-10-14,21,2021-11-03,2
PO-2022-2867,VS09,2021-07-24,30,2021-08-20,0
PO-2022-2868,VS12,2022-01-24,15,2022-03-01,24
PO-2022-2869,VS30,2023-10-02,45,2023-11-29,16
PO-2022-2870,VS14,2022-12-20,30,2023-02-08,23
PO-2022-2871,VS26,2024-01-04,21,2024-01-31,9
PO-2022-2872,VS13,2021-03-27,30,2021-04-23,0
PO-2022-2873,VS21,2021-06-20,15,2021-07-02,0
PO-2022-2874,VS06,2022-03-10,30,2022-04-06,0
PO-2022-2875,VS02,2022-12-18,21,2023-01-05,0
PO-2022-2876,VS13,2023-11-17,30,2023-12-25,11
PO-2022-2877,VS31,2023-05-05,45,2023-06-16,0
PO-2022-2878,VS10,2021-08-27,30,2021-09-29,6
PO-2022-2879,VS14,2021-08-28,30,2021-10-18,24
PO-2022-2880,VS27,2023-08-04,21,2023-09-11,20
PO-2022-2881,VS08,2021-07-05,21,2021-07-31,8
PO-2022-2882,VS08,2021-03-30,21,2021-04-17,0
PO-2022-2883,VS29,2023-12-23,30,2024-01-30,11
PO-2022-2884,VS03,2022-03-18,21,2022-04-25,20
PO-2022-2885,VS01,2022-03-06,15,2022-04-06,19
PO-2022-2886,VS34,2022-09-13,21,2022-09-29,0
PO-2022-2887,VS06,2021-07-28,30,2021-09-05,12
PO-2022-2888,VS09,2023-12-14,30,2024-01-29,19
PO-2022-2889,VS10,2021-10-06,30,2021-11-19,17
PO-2022-2890,VS24,2022-02-04,45,2022-03-29,11
PO-2022-2891,VS14,2021-01-06,30,2021-02-18,16
PO-2022-2892,VS07,2021-02-07,15,2021-02-19,0
PO-2022-2893,VS28,2022-01-29,15,2022-02-10,0
PO-2022-2894,VS09,2022-09-24,30,2022-10-21,0
PO-2022-2895,VS02,2021-11-19,21,2021-12-21,14
PO-2022-2896,VS24,2021-09-13,45,2021-10-25,0
PO-2022-2897,VS11,2021-05-07,30,2021-06-13,10
PO-2022-2898,VS28,2023-06-06,15,2023-07-05,17
PO-2022-2899,VS07,2023-12-27,15,2024-01-12,4
PO-2022-2900,VS15,2021-01-19,45,2021-03-02,0
PO-2022-2901,VS26,2023-01-17,21,2023-02-12,8
PO-2022-2902,VS28,2023-01-28,15,2023-02-09,0
PO-2022-2903,VS24,2022-12-17,45,2023-01-28,0
PO-2022-2904,VS31,2022-06-02,45,2022-08-01,18
PO-2022-2905,VS01,2023-06-12,15,2023-06-29,5
PO-2022-2906,VS08,2023-11-23,21,2023-12-31,20
PO-2022-2907,VS15,2023-04-28,45,2023-06-10,1
PO-2022-2908,VS11,2023-10-02,30,2023-10-29,0
PO-2022-2909,VS24,2021-07-22,45,2021-09-19,17
PO-2022-2910,VS22,2021-08-13,21,2021-08-31,0
PO-2022-2911,VS29,2023-04-20,30,2023-05-16,0
PO-2022-2912,VS06,2022-11-15,30,2022-12-15,3
PO-2022-2913,VS32,2022-07-22,45,2022-09-02,0
PO-2022-2914,VS02,2022-02-10,21,2022-03-13,13
PO-2022-2915,VS23,2023-12-21,45,2024-02-02,1
PO-2022-2916,VS02,2023-10-17,21,2023-11-04,0
PO-2022-2917,VS26,2022-02-18,21,2022-03-08,0
PO-2022-2918,VS28,2022-06-08,15,2022-07-11,21
PO-2022-2919,VS34,2021-05-15,21,2021-06-21,19
PO-2022-2920,VS03,2021-02-11,21,2021-02-25,0
PO-2022-2921,VS20,2021-07-28,21,2021-08-29,14
PO-2022-2922,VS04,2021-08-30,21,2021-10-03,16
PO-2022-2923,VS03,2022-06-04,21,2022-07-11,19
PO-2022-2924,VS18,2021-05-23,30,2021-06-17,0
PO-2022-2925,VS21,2021-05-18,15,2021-06-01,2
PO-2022-2926,VS20,2021-03-22,21,2021-04-09,0
PO-2022-2927,VS32,2023-12-23,45,2024-01-29,0
PO-2022-2928,VS08,2023-06-22,21,2023-07-25,15
PO-2022-2929,VS27,2021-08-01,21,2021-08-29,10
PO-2022-2930,VS04,2022-08-14,21,2022-09-01,0
PO-2022-2931,VS21,2021-12-26,15,2022-01-17,10
PO-2022-2932,VS08,2022-08-19,21,2022-09-27,21
PO-2022-2933,VS28,2021-12-08,15,2021-12-15,0
PO-2022-2934,VS11,2023-08-05,30,2023-08-30,0
PO-2022-2935,VS17,2021-03-01,45,2021-04-09,0
PO-2022-2936,VS16,2021-06-24,15,2021-07-06,0
PO-2022-2937,VS33,2023-11-20,45,2024-01-15,14
PO-2022-2938,VS02,2023-07-03,21,2023-08-15,25
PO-2022-2939,VS02,2023-11-10,21,2023-12-22,24
PO-2022-2940,VS09,2022-09-18,30,2022-10-12,0
PO-2022-2941,VS33,2023-12-08,45,2024-01-19,0
PO-2022-2942,VS29,2023-02-08,30,2023-03-05,0
PO-2022-2943,VS03,2022-06-19,21,2022-07-18,11
PO-2022-2944,VS13,2022-01-07,30,2022-02-19,16
PO-2022-2945,VS06,2021-07-10,30,2021-08-06,0
PO-2022-2946,VS11,2022-07-11,30,2022-08-10,3
PO-2022-2947,VS31,2023-03-18,45,2023-04-29,0
PO-2022-2948,VS17,2021-09-02,45,2021-10-14,0
PO-2022-2949,VS03,2023-05-28,21,2023-06-24,9
PO-2022-2950,VS19,2023-09-29,30,2023-11-08,13
PO-2022-2951,VS07,2022-12-30,15,2023-01-08,0
PO-2022-2952,VS12,2023-03-30,15,2023-05-02,21
PO-2022-2953,VS25,2022-08-06,30,2022-09-03,1
PO-2022-2954,VS02,2023-06-02,21,2023-06-20,0
PO-2022-2955,VS01,2023-07-02,15,2023-07-27,13
PO-2022-2956,VS23,2021-11-27,45,2022-01-19,11
PO-2022-2957,VS01,2021-09-17,15,2021-09-27,0
PO-2022-2958,VS18,2022-04-03,30,2022-05-06,6
PO-2022-2959,VS28,2021-03-29,15,2021-04-06,0
PO-2022-2960,VS29,2023-12-19,30,2024-02-07,23
PO-2022-2961,VS20,2021-07-05,21,2021-07-19,0
PO-2022-2962,VS23,2022-05-27,45,2022-07-12,4
PO-2022-2963,VS07,2023-04-18,15,2023-05-19,19
PO-2022-2964,VS12,2022-12-04,15,2022-12-16,0
PO-2022-2965,VS07,2023-11-16,15,2023-11-24,0
PO-2022-2966,VS24,2021-12-09,45,2022-01-20,0
PO-2022-2967,VS07,2021-09-16,15,2021-09-30,2
PO-2022-2968,VS18,2022-08-19,30,2022-09-15,0
PO-2022-2969,VS31,2023-08-24,45,2023-10-05,0
PO-2022-2970,VS01,2021-03-30,15,2021-04-17,6
PO-2022-2971,VS06,2022-07-14,30,2022-08-10,0
PO-2022-2972,VS21,2022-04-12,15,2022-04-19,0
PO-2022-2973,VS16,2023-05-18,15,2023-05-30,0
PO-2022-2974,VS25,2023-11-07,30,2023-12-23,19
PO-2022-2975,VS17,2022-12-01,45,2023-01-22,10
PO-2022-2976,VS12,2021-10-07,15,2021-10-21,2
PO-2022-2977,VS25,2022-05-23,30,2022-07-13,24
PO-2022-2978,VS04,2023-05-19,21,2023-06-21,15
PO-2022-2979,VS14,2023-03-23,30,2023-04-19,0
PO-2022-2980,VS07,2021-09-18,15,2021-09-30,0
PO-2022-2981,VS25,2021-04-28,30,2021-06-09,15
PO-2022-2982,VS09,2022-09-12,30,2022-10-06,0
PO-2022-2983,VS19,2021-04-10,30,2021-05-19,12
PO-2022-2984,VS28,2023-06-13,15,2023-06-25,0
PO-2022-2985,VS11,2022-06-24,30,2022-08-01,11
PO-2022-2986,VS24,2023-05-21,45,2023-07-02,0
PO-2022-2987,VS20,2023-07-15,21,2023-08-24,22
PO-2022-2988,VS28,2021-03-04,15,2021-03-16,0
PO-2022-2989,VS25,2023-04-12,30,2023-05-09,0
PO-2022-2990,VS19,2022-11-24,30,2022-12-21,0
PO-2022-2991,VS15,2022-12-15,45,2023-02-07,12
PO-2022-2992,VS12,2021-11-28,15,2021-12-10,0
PO-2022-2993,VS28,2023-07-18,15,2023-08-21,22
PO-2022-2994,VS21,2021-10-06,15,2021-10-17,0
PO-2022-2995,VS07,2022-08-02,15,2022-08-12,0
PO-2022-2996,VS34,2022-06-02,21,2022-06-20,0
PO-2022-2997,VS07,2021-02-03,15,2021-02-26,11
PO-2022-2998,VS09,2023-10-13,30,2023-11-27,18
PO-2022-2999,VS29,2023-01-07,30,2023-02-28,25
PO-2022-3000,VS17,2023-04-20,45,2023-05-29,0
PO-2022-3001,VS11,2021-08-19,30,2021-09-15,0
PO-2022-3002,VS22,2023-09-11,21,2023-10-01,2
PO-2022-3003,VS04,2023-03-05,21,2023-03-29,6
PO-2022-3004,VS24,2021-12-15,45,2022-01-26,0
PO-2022-3005,VS15,2021-09-13,45,2021-11-10,16
PO-2022-3006,VS04,2022-07-07,21,2022-07-25,0
PO-2022-3007,VS19,2023-01-26,30,2023-02-22,0
PO-2022-3008,VS08,2021-06-10,21,2021-06-28,0
PO-2022-3009,VS19,2023-07-09,30,2023-08-04,0
PO-2022-3010,VS29,2021-06-26,30,2021-07-28,5
PO-2022-3011,VS19,2022-05-16,30,2022-06-12,0
PO-2022-3012,VS11,2023-02-20,30,2023-03-26,7
PO-2022-3013,VS05,2021-05-08,15,2021-06-10,21
PO-2022-3014,VS13,2022-11-08,30,2022-12-21,16
PO-2022-3015,VS33,2022-10-31,45,2022-12-12,0
PO-2022-3016,VS20,2022-04-19,21,2022-05-27,20
PO-2022-3017,VS33,2021-08-04,45,2021-09-15,0
PO-2022-3018,VS19,2023-11-04,30,2023-12-05,4
PO-2022-3019,VS18,2021-12-22,30,2022-02-10,23
PO-2022-3020,VS17,2022-06-23,45,2022-08-25,21
PO-2022-3021,VS05,2023-01-14,15,2023-01-26,0
PO-2022-3022,VS01,2021-08-11,15,2021-08-25,2
PO-2022-3023,VS33,2023-07-27,45,2023-09-25,18
PO-2022-3024,VS28,2023-03-05,15,2023-04-09,23
PO-2022-3025,VS20,2021-05-08,21,2021-05-26,0
PO-2022-3026,VS18,2021-08-06,30,2021-09-03,1
PO-2022-3027,VS06,2021-03-19,30,2021-04-18,3
PO-2022-3028,VS18,2021-12-28,30,2022-02-02,9
PO-2022-3029,VS29,2022-04-12,30,2022-05-27,18
PO-2022-3030,VS10,2021-08-03,30,2021-08-30,0
PO-2022-3031,VS26,2021-03-06,21,2021-04-10,17
PO-2022-3032,VS33,2023-11-28,45,2024-01-06,0
PO-2022-3033,VS10,2021-12-13,30,2022-01-24,15
PO-2022-3034,VS12,2022-04-20,15,2022-04-27,0
PO-2022-3035,VS28,2023-08-06,15,2023-08-18,0
PO-2022-3036,VS25,2023-09-15,30,2023-10-31,19
PO-2022-3037,VS24,2022-01-26,45,2022-03-09,0
PO-2022-3038,VS19,2022-04-30,30,2022-05-31,4
PO-2022-3039,VS04,2023-11-15,21,2023-12-03,0
PO-2022-3040,VS13,2021-10-14,30,2021-11-16,6
PO-2022-3041,VS07,2022-10-13,15,2022-11-02,8
PO-2022-3042,VS26,2023-07-29,21,2023-08-16,0
PO-2022-3043,VS25,2022-11-09,30,2022-12-12,6
PO-2022-3044,VS28,2021-04-08,15,2021-04-20,0
PO-2022-3045,VS06,2022-07-08,30,2022-07-31,0
PO-2022-3046,VS06,2022-09-08,30,2022-10-07,2
PO-2022-3047,VS01,2022-08-04,15,2022-08-30,14
PO-2022-3048,VS31,2022-07-08,45,2022-09-13,25
PO-2022-3049,VS28,2022-02-06,15,2022-02-25,7
PO-2022-3050,VS26,2023-02-16,21,2023-03-06,0
PO-2022-3051,VS15,2023-12-21,45,2024-02-05,4
PO-2022-3052,VS31,2021-09-03,45,2021-11-04,20
PO-2022-3053,VS24,2021-06-01,45,2021-07-23,10
PO-2022-3054,VS30,2023-01-17,45,2023-03-02,2
PO-2022-3055,VS09,2022-05-03,30,2022-05-30,0
PO-2022-3056,VS30,2023-01-08,45,2023-02-17,0
PO-2022-3057,VS01,2023-02-21,15,2023-03-27,22
PO-2022-3058,VS09,2023-01-28,30,2023-03-19,23
PO-2022-3059,VS08,2022-10-09,21,2022-11-10,14
PO-2022-3060,VS32,2021-10-13,45,2021-12-18,24
PO-2022-3061,VS10,2021-07-20,30,2021-08-16,0
PO-2022-3062,VS28,2021-10-13,15,2021-11-09,15
PO-2022-3063,VS33,2022-11-19,45,2023-01-16,16
PO-2022-3064,VS18,2023-01-24,30,2023-03-12,20
PO-2022-3065,VS24,2022-08-28,45,2022-10-09,0
PO-2022-3066,VS09,2023-11-05,30,2023-12-02,0
PO-2022-3067,VS01,2023-10-18,15,2023-11-15,16
PO-2022-3068,VS15,2023-04-01,45,2023-05-14,1
PO-2022-3069,VS14,2021-12-21,30,2022-01-26,9
PO-2022-3070,VS11,2023-10-31,30,2023-12-17,20
PO-2022-3071,VS01,2022-07-31,15,2022-08-12,0
PO-2022-3072,VS11,2022-01-13,30,2022-03-02,21
PO-2022-3073,VS05,2023-05-13,15,2023-06-05,11
PO-2022-3074,VS01,2023-02-07,15,2023-02-21,2
PO-2022-3075,VS06,2021-05-04,30,2021-06-17,17
PO-2022-3076,VS30,2022-01-03,45,2022-03-09,23
PO-2022-3077,VS28,2022-01-19,15,2022-02-11,11
PO-2022-3078,VS29,2022-04-14,30,2022-06-05,25
PO-2022-3079,VS30,2021-03-12,45,2021-04-23,0
PO-2022-3080,VS01,2021-02-03,15,2021-02-15,0
PO-2022-3081,VS33,2021-06-30,45,2021-08-11,0
PO-2022-3082,VS10,2022-04-13,30,2022-05-16,6
PO-2022-3083,VS27,2022-03-16,21,2022-04-12,9
PO-2022-3084,VS27,2021-08-28,21,2021-10-04,19
PO-2022-3085,VS31,2021-10-20,45,2021-12-11,10
PO-2022-3086,VS05,2022-03-16,15,2022-03-28,0
PO-2022-3087,VS15,2023-04-09,45,2023-05-25,4
PO-2022-3088,VS29,2023-01-11,30,2023-02-22,15
PO-2022-3089,VS10,2022-11-25,30,2022-12-18,0
PO-2022-3090,VS03,2023-06-14,21,2023-07-24,22
PO-2022-3091,VS20,2022-06-02,21,2022-06-27,7
PO-2022-3092,VS15,2022-10-17,45,2022-12-18,20
PO-2022-3093,VS26,2022-09-06,21,2022-10-01,7
PO-2022-3094,VS29,2023-07-05,30,2023-08-14,13
PO-2022-3095,VS23,2022-11-22,45,2023-01-26,23
PO-2022-3096,VS01,2022-01-13,15,2022-01-30,5
PO-2022-3097,VS07,2022-10-30,15,2022-11-11,0
PO-2022-3098,VS07,2021-03-01,15,2021-04-06,24
PO-2022-3099,VS33,2023-08-09,45,2023-10-12,22
PO-2022-3100,VS22,2021-10-22,21,2021-11-17,8
PO-2022-3101,VS12,2021-04-24,15,2021-05-16,10
PO-2022-3102,VS15,2023-02-02,45,2023-04-04,19
PO-2022-3103,VS12,2021-06-23,15,2021-07-01,0
PO-2022-3104,VS21,2023-06-19,15,2023-06-29,0
PO-2022-3105,VS04,2023-05-09,21,2023-05-22,0
PO-2022-3106,VS23,2022-01-13,45,2022-03-03,7
PO-2022-3107,VS29,2021-03-10,30,2021-04-17,11
PO-2022-3108,VS13,2023-06-30,30,2023-08-20,24
PO-2022-3109,VS02,2023-01-23,21,2023-02-13,3
PO-2022-3110,VS26,2021-01-23,21,2021-02-08,0
PO-2022-3111,VS14,2021-01-28,30,2021-03-19,23
PO-2022-3112,VS28,2022-03-19,15,2022-04-02,2
PO-2022-3113,VS05,2022-08-09,15,2022-09-12,22
PO-2022-3114,VS22,2022-04-02,21,2022-04-20,0
PO-2022-3115,VS24,2022-05-17,45,2022-06-28,0
PO-2022-3116,VS04,2021-03-13,21,2021-04-15,15
PO-2022-3117,VS02,2021-01-30,21,2021-03-02,13
PO-2022-3118,VS05,2021-05-04,15,2021-05-15,0
PO-2022-3119,VS16,2021-04-04,15,2021-04-16,0
PO-2022-3120,VS13,2022-03-26,30,2022-04-22,0
PO-2022-3121,VS02,2022-04-09,21,2022-04-22,0
PO-2022-3122,VS22,2021-11-21,21,2021-12-27,18
PO-2022-3123,VS05,2021-01-26,15,2021-02-07,0
PO-2022-3124,VS26,2021-09-27,21,2021-11-09,25
PO-2022-3125,VS04,2022-01-15,21,2022-02-24,22
PO-2022-3126,VS15,2021-11-06,45,2021-12-25,7
PO-2022-3127,VS03,2021-02-04,21,2021-02-22,0
PO-2022-3128,VS23,2021-04-09,45,2021-05-21,0
PO-2022-3129,VS33,2023-05-01,45,2023-07-04,22
PO-2022-3130,VS25,2021-07-04,30,2021-08-09,9
PO-2022-3131,VS19,2021-01-17,30,2021-02-13,0
PO-2022-3132,VS29,2022-11-19,30,2022-12-16,0
PO-2022-3133,VS28,2021-12-20,15,2022-01-01,0
PO-2022-3134,VS12,2023-05-12,15,2023-05-26,2
PO-2022-3135,VS34,2022-12-29,21,2023-01-18,2
PO-2022-3136,VS09,2021-02-23,30,2021-03-17,0
PO-2022-3137,VS11,2022-12-10,30,2023-01-06,0
PO-2022-3138,VS28,2022-01-26,15,2022-02-15,8
PO-2022-3139,VS05,2021-12-20,15,2022-01-01,0
PO-2022-3140,VS32,2023-12-09,45,2024-02-03,14
PO-2022-3141,VS08,2021-08-09,21,2021-08-27,0
PO-2022-3142,VS21,2021-06-20,15,2021-07-23,21
PO-2022-3143,VS25,2021-07-15,30,2021-08-15,4
PO-2022-3144,VS16,2022-11-30,15,2022-12-12,0
PO-2022-3145,VS05,2022-03-22,15,2022-04-03,0
PO-2022-3146,VS31,2023-11-11,45,2023-12-28,5
PO-2022-3147,VS07,2021-04-23,15,2021-04-30,0
PO-2022-3148,VS01,2021-12-02,15,2022-01-02,19
PO-2022-3149,VS15,2021-09-22,45,2021-11-02,0
PO-2022-3150,VS18,2021-07-04,30,2021-08-19,19
PO-2022-3151,VS34,2021-09-30,21,2021-10-29,11
PO-2022-3152,VS01,2022-02-09,15,2022-02-24,3
PO-2022-3153,VS14,2021-03-18,30,2021-04-14,0
PO-2022-3154,VS09,2022-03-28,30,2022-05-03,9
PO-2022-3155,VS16,2021-08-03,15,2021-08-15,0
PO-2022-3156,VS33,2021-09-28,45,2021-11-09,0
PO-2022-3157,VS26,2022-06-07,21,2022-06-25,0
PO-2022-3158,VS15,2022-12-10,45,2023-01-21,0
PO-2022-3159,VS15,2021-07-19,45,2021-08-25,0
PO-2022-3160,VS06,2021-12-01,30,2021-12-26,0
PO-2022-3161,VS31,2021-06-04,45,2021-07-24,8
PO-2022-3162,VS14,2023-12-27,30,2024-02-05,13
PO-2022-3163,VS05,2022-07-23,15,2022-08-04,0
PO-2022-3164,VS08,2022-02-23,21,2022-04-02,20
PO-2022-3165,VS24,2023-04-15,45,2023-06-06,10
PO-2022-3166,VS25,2021-03-28,30,2021-04-24,0
PO-2022-3167,VS26,2023-11-18,21,2023-12-14,8
PO-2022-3168,VS20,2022-06-09,21,2022-07-17,20
PO-2022-3169,VS13,2022-09-23,30,2022-10-20,0
PO-2022-3170,VS11,2023-02-14,30,2023-03-13,0
PO-2022-3171,VS28,2021-10-06,15,2021-10-26,8
PO-2022-3172,VS27,2022-03-23,21,2022-04-07,0
PO-2022-3173,VS18,2022-10-22,30,2022-11-18,0
PO-2022-3174,VS32,2021-03-25,45,2021-05-21,15
PO-2022-3175,VS20,2022-05-10,21,2022-06-12,15
PO-2022-3176,VS15,2022-06-27,45,2022-08-18,10
PO-2022-3177,VS30,2022-08-03,45,2022-09-14,0
PO-2022-3178,VS16,2023-12-28,15,2024-01-09,0
PO-2022-3179,VS05,2022-05-12,15,2022-05-20,0
PO-2022-3180,VS32,2023-12-23,45,2024-02-03,0
PO-2022-3181,VS30,2023-01-31,45,2023-03-14,0
