gr_id,po_id,receipt_date,quantity_received,quality_grade,rejection_qty,rejection_reason,invoice_amount_billed
GR-2022-2656,PO-2022-2656,2021-07-21,44.96,A,0.0,,2809077.55
GR-2022-2657,PO-2022-2657,2024-01-10,24.25,A,0.0,,2772267.27
GR-2022-2658,PO-2022-2658,2021-10-21,9.77,A,0.0,,1085819.16
GR-2022-2659,PO-2022-2659,2021-09-22,25.88,B,0.0,,2345311.02
GR-2022-2660,PO-2022-2660,2022-05-18,26.62,A,0.0,,1390367.37
GR-2022-2661,PO-2022-2661,2022-11-20,3.13,B,0.0,,258450.49
GR-2022-2662,PO-2022-2662,2021-10-20,26.27,A,0.0,,2423345.94
GR-2022-2663,PO-2022-2663,2023-05-25,23.35,A,0.0,,2266047.9
GR-2022-2664,PO-2022-2664,2021-03-20,37.97,B,1.75,Dimensional deviation,4207275.69
GR-2022-2665,PO-2022-2665,2021-03-07,16.74,B,0.0,,1710523.75
GR-2022-2666,PO-2022-2666,2021-06-28,24.5,A,0.0,,2588697.68
GR-2022-2667,PO-2022-2667,2023-02-11,36.13,A,0.0,,4317279.17
GR-2022-2668,PO-2022-2668,2023-02-23,32.61,A,0.0,,3309977.41
GR-2022-2669,PO-2022-2669,2021-12-06,40.55,A,0.0,,3675766.48
GR-2022-2670,PO-2022-2670,2023-09-14,25.56,C,0.39,Dimensional deviation,2837232.5
GR-2022-2671,PO-2022-2671,2022-01-09,30.76,C,1.26,Dimensional deviation,1576519.43
GR-2022-2672,PO-2022-2672,2023-09-03,21.53,C,0.54,Dimensional deviation,1089301.7
GR-2022-2673,PO-2022-2673,2021-04-26,44.36,A,0.0,,3256392.79
GR-2022-2674,PO-2022-2674,2022-12-08,36.23,A,0.0,,2393560.75
GR-2022-2675,PO-2022-2675,2023-04-19,12.52,A,0.0,,705253.27
GR-2022-2676,PO-2022-2676,2023-11-22,19.03,A,0.0,,930176.19
GR-2022-2677,PO-2022-2677,2021-12-28,27.9,A,0.0,,1346046.32
GR-2022-2678,PO-2022-2678,2021-05-02,12.76,A,0.0,,1152215.28
GR-2022-2679,PO-2022-2679,2023-08-14,38.64,A,0.0,,4016936.15
GR-2022-2680,PO-2022-2680,2022-01-21,3.94,A,0.0,,417443.63
GR-2022-2681,PO-2022-2681,2023-03-28,7.08,B,0.0,,614593.18
GR-2022-2682,PO-2022-2682,2021-01-23,47.9,A,0.0,,4491591.38
GR-2022-2683,PO-2022-2683,2023-09-15,26.13,A,0.0,,1927077.62
GR-2022-2684,PO-2022-2684,2022-02-03,20.44,A,0.0,,1300609.35
GR-2022-2685,PO-2022-2685,2021-05-23,31.15,A,0.0,,2103381.22
GR-2022-2686,PO-2022-2686,2023-12-14,15.48,A,0.0,,725298.86
GR-2022-2687,PO-2022-2687,2021-10-13,21.91,A,0.0,,1167562.11
GR-2022-2688,PO-2022-2688,2022-06-10,43.74,A,0.0,,4671391.33
GR-2022-2689,PO-2022-2689,2023-03-18,47.12,B,0.0,,3458457.84
GR-2022-2690,PO-2022-2690,2021-04-13,38.54,C,1.0,Dimensional deviation,4084810.04
GR-2022-2691,PO-2022-2691,2022-12-18,10.17,B,0.14,Dimensional deviation,1187644.64
GR-2022-2692,PO-2022-2692,2021-02-26,19.47,A,0.0,,1478109.32
GR-2022-2693,PO-2022-2693,2022-09-05,25.52,A,0.0,,2932875.43
GR-2022-2694,PO-2022-2694,2022-04-21,12.76,A,0.0,,1248429.05
GR-2022-2695,PO-2022-2695,2022-01-14,36.43,A,0.0,,2012773.41
GR-2022-2696,PO-2022-2696,2021-05-14,15.18,B,0.0,,1412552.72
GR-2022-2697,PO-2022-2697,2022-05-14,11.21,A,0.0,,1150734.12
GR-2022-2698,PO-2022-2698,2022-02-06,29.63,B,0.0,,3312240.57
GR-2022-2699,PO-2022-2699,2023-04-03,40.13,B,0.0,,2095532.42
GR-2022-2700,PO-2022-2700,2023-08-02,36.07,A,0.0,,3781285.29
GR-2022-2701,PO-2022-2701,2021-04-15,30.01,B,0.0,,2775927.69
GR-2022-2702,PO-2022-2702,2023-10-13,20.73,A,0.0,,1442680.47
GR-2022-2703,PO-2022-2703,2021-04-07,36.31,B,0.0,,4253123.39
GR-2022-2704,PO-2022-2704,2023-11-12,49.13,B,0.0,,2585501.81
GR-2022-2705,PO-2022-2705,2023-04-18,1.51,A,0.0,,89470.48
GR-2022-2706,PO-2022-2706,2021-03-07,38.91,A,0.0,,2090653.06
GR-2022-2707,PO-2022-2707,2023-12-24,34.45,A,0.0,,2432451.0
GR-2022-2708,PO-2022-2708,2023-10-31,41.02,A,0.0,,3707524.6
GR-2022-2709,PO-2022-2709,2023-05-11,20.03,A,0.0,,1832760.14
GR-2022-2710,PO-2022-2710,2021-10-07,16.13,A,0.0,,817674.81
GR-2022-2711,PO-2022-2711,2023-12-30,26.1,C,1.0,Dimensional deviation,1766282.33
GR-2022-2712,PO-2022-2712,2024-01-07,41.68,A,0.0,,3743884.18
GR-2022-2713,PO-2022-2713,2023-04-21,40.6,A,0.0,,2325882.45
GR-2022-2714,PO-2022-2714,2023-11-13,12.7,A,0.0,,838050.02
GR-2022-2715,PO-2022-2715,2023-05-21,13.39,A,0.0,,644438.97
GR-2022-2716,PO-2022-2716,2022-08-29,27.24,A,0.0,,3151050.68
GR-2022-2717,PO-2022-2717,2023-01-31,12.6,A,0.0,,1455741.6
GR-2022-2718,PO-2022-2718,2023-06-23,33.58,C,1.52,Dimensional deviation,1955520.77
GR-2022-2719,PO-2022-2719,2023-05-27,46.78,A,0.0,,5226425.5
GR-2022-2720,PO-2022-2720,2023-12-06,20.07,B,0.0,,2242397.07
GR-2022-2721,PO-2022-2721,2021-03-11,34.54,A,0.0,,1743585.18
GR-2022-2722,PO-2022-2722,2022-03-22,38.55,A,0.0,,2473048.49
GR-2022-2723,PO-2022-2723,2023-01-12,25.92,A,0.0,,1524112.22
GR-2022-2724,PO-2022-2724,2021-08-17,21.64,A,0.0,,1898841.26
GR-2022-2725,PO-2022-2725,2022-03-15,15.1,A,0.0,,1785484.18
GR-2022-2726,PO-2022-2726,2022-05-23,1.23,A,0.0,,104886.32
GR-2022-2727,PO-2022-2727,2022-02-15,12.56,A,0.0,,1385669.25
GR-2022-2728,PO-2022-2728,2023-12-27,3.24,B,0.0,,203851.26
GR-2022-2729,PO-2022-2729,2021-09-26,33.65,B,0.0,,2656174.55
GR-2022-2730,PO-2022-2730,2021-02-23,18.85,A,0.0,,1662851.36
GR-2022-2731,PO-2022-2731,2021-06-02,28.52,B,1.29,Dimensional deviation,3487647.51
GR-2022-2732,PO-2022-2732,2023-07-29,20.54,A,0.0,,1863256.3
GR-2022-2733,PO-2022-2733,2023-05-27,41.62,B,0.0,,3881708.42
GR-2022-2734,PO-2022-2734,2023-08-02,15.37,B,0.0,,1318042.28
GR-2022-2735,PO-2022-2735,2023-03-01,17.05,A,0.0,,906270.55
GR-2022-2736,PO-2022-2736,2023-10-27,47.29,B,0.0,,5333523.8
GR-2022-2737,PO-2022-2737,2022-01-23,38.87,B,0.0,,4051391.28
GR-2022-2738,PO-2022-2738,2023-04-20,31.23,B,0.0,,1471277.35
GR-2022-2739,PO-2022-2739,2023-09-05,32.22,A,0.0,,2566572.31
GR-2022-2740,PO-2022-2740,2021-03-20,37.4,A,0.0,,2572298.28
GR-2022-2741,PO-2022-2741,2022-04-24,16.82,A,0.0,,1605955.12
GR-2022-2742,PO-2022-2742,2022-05-18,33.17,A,0.0,,2892142.67
GR-2022-2743,PO-2022-2743,2022-08-12,47.61,A,0.0,,5358679.45
GR-2022-2744,PO-2022-2744,2021-11-06,2.46,B,0.0,,260199.41
GR-2022-2745,PO-2022-2745,2021-11-13,27.45,B,0.0,,1549967.07
GR-2022-2746,PO-2022-2746,2022-07-09,19.58,A,0.0,,1448367.43
GR-2022-2747,PO-2022-2747,2021-06-06,28.44,A,0.0,,3014355.98
GR-2022-2748,PO-2022-2748,2021-11-10,16.27,B,0.0,,1150220.7
GR-2022-2749,PO-2022-2749,2021-09-09,38.73,A,0.0,,2927103.33
GR-2022-2750,PO-2022-2750,2022-05-14,14.29,B,0.0,,1609919.41
GR-2022-2751,PO-2022-2751,2021-12-17,1.05,B,0.0,,99832.67
GR-2022-2752,PO-2022-2752,2023-06-24,4.04,A,0.0,,199984.82
GR-2022-2753,PO-2022-2753,2023-03-18,4.64,A,0.0,,445178.59
GR-2022-2754,PO-2022-2754,2022-11-22,47.2,A,0.0,,3460954.52
GR-2022-2755,PO-2022-2755,2022-08-12,31.62,A,0.0,,1608522.51
GR-2022-2756,PO-2022-2756,2022-11-04,20.81,B,0.0,,1222907.21
GR-2022-2757,PO-2022-2757,2023-12-10,32.16,B,0.0,,2987077.29
GR-2022-2758,PO-2022-2758,2023-02-06,14.13,A,0.0,,1597427.39
GR-2022-2759,PO-2022-2759,2023-07-13,8.51,B,0.34,Dimensional deviation,917523.57
GR-2022-2760,PO-2022-2760,2021-10-24,33.83,A,0.0,,3041623.26
GR-2022-2761,PO-2022-2761,2021-02-20,36.16,A,0.0,,3905830.43
GR-2022-2762,PO-2022-2762,2021-04-19,38.3,A,0.0,,2505794.22
GR-2022-2763,PO-2022-2763,2023-12-22,48.13,A,0.0,,2906717.91
GR-2022-2764,PO-2022-2764,2022-05-08,47.73,A,0.0,,3274664.88
GR-2022-2765,PO-2022-2765,2021-12-27,45.53,A,0.0,,3445515.51
GR-2022-2766,PO-2022-2766,2021-06-19,10.98,B,0.0,,1321579.74
GR-2022-2767,PO-2022-2767,2021-08-15,1.01,A,0.0,,54515.43
GR-2022-2768,PO-2022-2768,2023-05-26,49.0,B,0.0,,3372753.3
GR-2022-2769,PO-2022-2769,2023-10-20,6.9,B,0.0,,425901.07
GR-2022-2770,PO-2022-2770,2022-09-07,29.99,A,0.0,,2987447.96
GR-2022-2771,PO-2022-2771,2022-10-28,43.05,B,0.0,,2906000.74
GR-2022-2772,PO-2022-2772,2021-07-23,14.81,A,0.0,,732064.27
GR-2022-2773,PO-2022-2773,2022-03-04,20.35,B,0.0,,1745505.89
GR-2022-2774,PO-2022-2774,2023-08-13,9.28,B,0.0,,551637.1
GR-2022-2775,PO-2022-2775,2021-12-03,44.62,B,0.0,,3996800.19
GR-2022-2776,PO-2022-2776,2021-08-03,26.22,B,0.0,,3121784.53
GR-2022-2777,PO-2022-2777,2022-12-05,12.35,A,0.0,,958816.19
GR-2022-2778,PO-2022-2778,2022-05-21,9.59,A,0.0,,930392.04
GR-2022-2779,PO-2022-2779,2023-05-01,12.2,A,0.0,,1237523.55
GR-2022-2780,PO-2022-2780,2021-03-01,36.03,A,0.0,,2795977.25
GR-2022-2781,PO-2022-2781,2021-09-14,35.15,A,0.0,,2655292.58
GR-2022-2782,PO-2022-2782,2022-05-14,38.96,A,0.0,,2195399.66
GR-2022-2783,PO-2022-2783,2021-02-16,19.24,A,0.0,,1083654.04
GR-2022-2784,PO-2022-2784,2021-12-24,30.88,B,0.99,Dimensional deviation,2303711.21
GR-2022-2785,PO-2022-2785,2021-07-09,1.73,B,0.0,,121322.88
GR-2022-2786,PO-2022-2786,2021-08-14,28.74,B,0.0,,2888171.21
GR-2022-2787,PO-2022-2787,2022-01-05,16.92,A,0.0,,1275355.05
GR-2022-2788,PO-2022-2788,2021-04-01,21.97,B,0.0,,2001133.03
GR-2022-2789,PO-2022-2789,2021-02-14,44.7,B,0.0,,2139141.4
GR-2022-2790,PO-2022-2790,2021-03-25,22.03,A,0.0,,2198428.36
GR-2022-2791,PO-2022-2791,2022-06-10,32.59,B,0.0,,2207397.03
GR-2022-2792,PO-2022-2792,2022-11-30,31.63,A,0.0,,2979418.12
GR-2022-2793,PO-2022-2793,2022-12-27,25.85,B,0.0,,3031504.81
GR-2022-2794,PO-2022-2794,2021-03-26,18.41,A,0.0,,1080336.86
GR-2022-2795,PO-2022-2795,2023-04-16,24.4,A,0.0,,2084864.34
GR-2022-2796,PO-2022-2796,2022-02-01,14.43,A,0.0,,1497914.0
GR-2022-2797,PO-2022-2797,2021-05-25,30.74,A,0.0,,2532621.36
GR-2022-2798,PO-2022-2798,2021-11-09,25.25,A,0.0,,2749362.56
GR-2022-2799,PO-2022-2799,2022-11-03,25.02,A,0.0,,2551054.97
GR-2022-2800,PO-2022-2800,2024-01-08,1.02,A,0.0,,96064.2
GR-2022-2801,PO-2022-2801,2022-05-16,35.01,A,0.0,,3901826.67
GR-2022-2802,PO-2022-2802,2023-01-22,36.41,A,0.0,,2562195.63
GR-2022-2803,PO-2022-2803,2021-03-28,9.22,A,0.0,,1038213.57
GR-2022-2804,PO-2022-2804,2022-12-12,13.19,A,0.0,,1531545.9
GR-2022-2805,PO-2022-2805,2023-08-15,7.84,A,0.0,,843042.82
GR-2022-2806,PO-2022-2806,2022-09-09,30.75,B,0.78,Dimensional deviation,1833243.38
GR-2022-2807,PO-2022-2807,2022-07-21,43.22,A,0.0,,2589298.04
GR-2022-2808,PO-2022-2808,2021-08-15,9.05,B,0.0,,461792.91
GR-2022-2809,PO-2022-2809,2022-11-15,37.1,C,0.66,Dimensional deviation,3951631.68
GR-2022-2810,PO-2022-2810,2022-01-10,9.18,B,0.0,,812819.34
GR-2022-2811,PO-2022-2811,2022-04-10,26.9,A,0.0,,2793762.08
GR-2022-2812,PO-2022-2812,2021-08-09,6.15,A,0.0,,609436.13
GR-2022-2813,PO-2022-2813,2023-02-01,26.33,A,0.0,,3084894.27
GR-2022-2814,PO-2022-2814,2022-11-04,37.9,A,0.0,,3917178.13
GR-2022-2815,PO-2022-2815,2022-06-27,10.5,B,0.0,,968071.69
GR-2022-2816,PO-2022-2816,2023-11-21,45.4,A,0.0,,4116770.16
GR-2022-2817,PO-2022-2817,2021-04-13,41.78,B,0.0,,2928284.07
GR-2022-2818,PO-2022-2818,2022-07-19,40.62,B,1.35,Dimensional deviation,2659856.51
GR-2022-2819,PO-2022-2819,2021-07-10,23.18,A,0.0,,1614661.32
GR-2022-2820,PO-2022-2820,2022-02-27,36.45,B,0.0,,2660667.31
GR-2022-2821,PO-2022-2821,2023-05-23,5.73,B,0.0,,605332.32
GR-2022-2822,PO-2022-2822,2022-10-21,46.67,C,0.92,Dimensional deviation,3243410.67
GR-2022-2823,PO-2022-2823,2021-08-25,2.64,C,0.08,Dimensional deviation,202370.83
GR-2022-2824,PO-2022-2824,2023-03-10,34.99,A,0.0,,2959038.15
GR-2022-2825,PO-2022-2825,2021-05-11,1.33,A,0.0,,95858.41
GR-2022-2826,PO-2022-2826,2023-11-28,42.65,A,0.0,,3056186.25
GR-2022-2827,PO-2022-2827,2021-10-18,40.59,A,0.0,,4296883.05
GR-2022-2828,PO-2022-2828,2023-05-15,43.18,A,0.0,,3847184.75
GR-2022-2829,PO-2022-2829,2023-07-21,15.54,A,0.0,,899807.22
GR-2022-2830,PO-2022-2830,2022-12-01,48.81,A,0.0,,5506441.11
GR-2022-2831,PO-2022-2831,2022-12-11,39.73,A,0.0,,2754045.99
GR-2022-2832,PO-2022-2832,2022-08-21,7.04,C,0.07,Dimensional deviation,889558.61
GR-2022-2833,PO-2022-2833,2021-06-24,2.22,A,0.0,,257472.52
GR-2022-2834,PO-2022-2834,2021-04-02,38.47,C,1.67,Dimensional deviation,3055450.68
GR-2022-2835,PO-2022-2835,2022-04-28,7.37,A,0.0,,823265.4
GR-2022-2836,PO-2022-2836,2022-11-10,11.14,A,0.0,,776833.27
GR-2022-2837,PO-2022-2837,2021-03-27,31.81,A,0.0,,2464715.77
GR-2022-2838,PO-2022-2838,2022-01-22,15.83,A,0.0,,1726109.78
GR-2022-2839,PO-2022-2839,2023-03-12,8.0,A,0.0,,944891.13
GR-2022-2840,PO-2022-2840,2022-04-15,44.63,A,0.0,,4691459.63
GR-2022-2841,PO-2022-2841,2022-09-06,37.35,B,0.0,,2057857.02
GR-2022-2842,PO-2022-2842,2021-12-23,11.17,B,0.0,,1315146.04
GR-2022-2843,PO-2022-2843,2022-04-03,39.33,B,0.33,Dimensional deviation,2234219.96
GR-2022-2844,PO-2022-2844,2022-02-09,10.72,B,0.0,,602559.67
GR-2022-2845,PO-2022-2845,2021-01-21,3.87,B,0.0,,390447.97
GR-2022-2846,PO-2022-2846,2023-12-15,13.85,A,0.0,,790176.76
GR-2022-2847,PO-2022-2847,2023-08-17,26.99,A,0.0,,2777270.32
GR-2022-2848,PO-2022-2848,2023-12-10,9.6,A,0.0,,566177.44
GR-2022-2849,PO-2022-2849,2023-09-23,13.75,B,0.0,,1623641.47
GR-2022-2850,PO-2022-2850,2022-07-05,19.43,B,0.0,,2146933.31
GR-2022-2851,PO-2022-2851,2022-11-14,25.82,A,0.0,,2686386.65
GR-2022-2852,PO-2022-2852,2023-07-22,12.72,B,0.0,,674686.69
GR-2022-2853,PO-2022-2853,2022-01-21,32.43,B,0.0,,1897962.13
GR-2022-2854,PO-2022-2854,2022-03-29,39.32,A,0.0,,3942072.61
GR-2022-2855,PO-2022-2855,2022-01-29,9.86,A,0.0,,561296.16
GR-2022-2856,PO-2022-2856,2022-04-01,47.51,B,0.0,,4779105.77
GR-2022-2857,PO-2022-2857,2022-11-07,12.55,A,0.0,,1085646.7
GR-2022-2858,PO-2022-2858,2021-12-22,35.24,B,0.0,,2243470.57
GR-2022-2859,PO-2022-2859,2022-02-26,47.01,A,0.0,,3058643.81
GR-2022-2860,PO-2022-2860,2023-10-06,11.64,A,0.0,,1237844.6
GR-2022-2861,PO-2022-2861,2022-06-07,13.69,B,0.0,,883142.21
GR-2022-2862,PO-2022-2862,2023-10-31,44.77,A,0.0,,4041412.97
GR-2022-2863,PO-2022-2863,2023-06-23,28.73,A,0.0,,2260748.06
GR-2022-2864,PO-2022-2864,2021-05-11,33.64,A,0.0,,3019935.7
GR-2022-2865,PO-2022-2865,2023-12-27,11.45,B,0.0,,1128079.85
GR-2022-2866,PO-2022-2866,2021-10-27,7.4,A,0.0,,348583.51
GR-2022-2867,PO-2022-2867,2021-07-25,20.41,B,0.0,,2133853.81
GR-2022-2868,PO-2022-2868,2022-02-05,42.92,B,0.03,Dimensional deviation,2989322.55
GR-2022-2869,PO-2022-2869,2023-10-12,25.44,A,0.0,,2817840.31
GR-2022-2870,PO-2022-2870,2022-12-26,33.64,B,0.0,,2419738.18
GR-2022-2871,PO-2022-2871,2024-01-19,39.84,A,0.0,,4583629.15
GR-2022-2872,PO-2022-2872,2021-04-04,14.57,A,0.0,,989833.03
GR-2022-2873,PO-2022-2873,2021-06-22,23.44,A,0.0,,1672439.99
GR-2022-2874,PO-2022-2874,2022-03-12,38.93,A,0.0,,3651363.94
GR-2022-2875,PO-2022-2875,2022-12-31,15.69,A,0.0,,1280626.93
GR-2022-2876,PO-2022-2876,2023-11-20,30.71,B,0.0,,1850876.2
GR-2022-2877,PO-2022-2877,2023-05-06,11.21,A,0.0,,1012373.59
GR-2022-2878,PO-2022-2878,2021-08-31,3.34,B,0.0,,189798.0
GR-2022-2879,PO-2022-2879,2021-09-09,6.73,A,0.0,,655295.77
GR-2022-2880,PO-2022-2880,2023-08-05,37.85,A,0.0,,2101303.22
GR-2022-2881,PO-2022-2881,2021-07-08,19.73,A,0.0,,1043548.72
GR-2022-2882,PO-2022-2882,2021-04-10,22.78,B,0.0,,2270266.86
GR-2022-2883,PO-2022-2883,2024-01-06,10.68,B,0.0,,981436.64
GR-2022-2884,PO-2022-2884,2022-03-30,27.69,B,1.28,Dimensional deviation,2334745.77
GR-2022-2885,PO-2022-2885,2022-03-21,23.28,A,0.0,,2581942.41
GR-2022-2886,PO-2022-2886,2022-09-17,8.26,A,0.0,,865279.42
GR-2022-2887,PO-2022-2887,2021-08-06,2.1,A,0.0,,183314.69
GR-2022-2888,PO-2022-2888,2023-12-22,42.92,A,0.0,,3805455.65
GR-2022-2889,PO-2022-2889,2021-10-16,19.21,A,0.0,,897902.23
GR-2022-2890,PO-2022-2890,2022-02-05,36.1,A,0.0,,3925914.64
GR-2022-2891,PO-2022-2891,2021-01-15,7.22,A,0.0,,706830.05
GR-2022-2892,PO-2022-2892,2021-02-11,48.31,A,0.0,,2613012.37
GR-2022-2893,PO-2022-2893,2022-02-07,27.71,B,0.0,,2388114.22
GR-2022-2894,PO-2022-2894,2022-09-28,42.07,A,0.0,,2737267.52
GR-2022-2895,PO-2022-2895,2021-11-27,49.1,B,0.0,,5681960.19
GR-2022-2896,PO-2022-2896,2021-09-19,24.43,B,0.0,,2126090.29
GR-2022-2897,PO-2022-2897,2021-05-10,22.59,A,0.0,,2250925.72
GR-2022-2898,PO-2022-2898,2023-06-13,21.14,A,0.0,,1160680.28
GR-2022-2899,PO-2022-2899,2024-01-01,16.6,B,0.0,,1939201.86
GR-2022-2900,PO-2022-2900,2021-01-20,2.58,A,0.0,,127942.32
GR-2022-2901,PO-2022-2901,2023-01-26,28.46,A,0.0,,2941402.74
GR-2022-2902,PO-2022-2902,2023-02-09,31.41,B,0.0,,2295179.23
GR-2022-2903,PO-2022-2903,2022-12-21,21.7,A,0.0,,1264747.03
GR-2022-2904,PO-2022-2904,2022-06-09,7.67,B,0.0,,815383.31
GR-2022-2905,PO-2022-2905,2023-06-13,3.13,B,0.0,,156277.45
GR-2022-2906,PO-2022-2906,2023-12-05,11.11,B,0.0,,1175848.45
GR-2022-2907,PO-2022-2907,2023-04-29,22.86,A,0.0,,1512707.5
GR-2022-2908,PO-2022-2908,2023-10-11,26.19,A,0.0,,2257275.08
GR-2022-2909,PO-2022-2909,2021-08-04,6.26,A,0.0,,559994.87
GR-2022-2910,PO-2022-2910,2021-08-13,23.68,B,0.0,,1414572.51
GR-2022-2911,PO-2022-2911,2023-04-25,13.05,B,0.0,,1041769.16
GR-2022-2912,PO-2022-2912,2022-11-26,40.68,A,0.0,,2719102.7
GR-2022-2913,PO-2022-2913,2022-07-26,10.75,B,0.0,,808998.9
GR-2022-2914,PO-2022-2914,2022-02-21,28.46,A,0.0,,1682078.63
GR-2022-2915,PO-2022-2915,2023-12-28,21.85,A,0.0,,1688612.66
GR-2022-2916,PO-2022-2916,2023-10-20,6.89,A,0.0,,313329.0
GR-2022-2917,PO-2022-2917,2022-02-25,41.23,A,0.0,,4707655.38
GR-2022-2918,PO-2022-2918,2022-06-13,22.2,A,0.0,,1258174.85
GR-2022-2919,PO-2022-2919,2021-05-23,41.45,B,0.0,,4064114.94
GR-2022-2920,PO-2022-2920,2021-02-22,47.02,B,1.54,Dimensional deviation,3834188.55
GR-2022-2921,PO-2022-2921,2021-07-29,31.68,A,0.0,,1486716.4
GR-2022-2922,PO-2022-2922,2021-09-02,29.64,A,0.0,,2834508.76
GR-2022-2923,PO-2022-2923,2022-06-13,36.21,C,1.42,Dimensional deviation,2536838.65
GR-2022-2924,PO-2022-2924,2021-06-04,16.33,A,0.0,,1563086.1
GR-2022-2925,PO-2022-2925,2021-05-27,3.05,A,0.0,,278731.07
GR-2022-2926,PO-2022-2926,2021-04-01,46.28,A,0.0,,3472302.18
GR-2022-2927,PO-2022-2927,2024-01-03,32.43,A,0.0,,1961717.79
GR-2022-2928,PO-2022-2928,2023-06-29,19.71,A,0.0,,1711393.02
GR-2022-2929,PO-2022-2929,2021-08-10,47.56,A,0.0,,2684279.58
GR-2022-2930,PO-2022-2930,2022-08-20,24.48,A,0.0,,1592244.6
GR-2022-2931,PO-2022-2931,2022-01-05,9.94,B,0.0,,999717.82
GR-2022-2932,PO-2022-2932,2022-08-24,40.27,A,0.0,,2028000.12
GR-2022-2933,PO-2022-2933,2021-12-17,2.29,B,0.0,,183303.37
GR-2022-2934,PO-2022-2934,2023-08-09,5.33,B,0.0,,263278.86
GR-2022-2935,PO-2022-2935,2021-03-09,42.24,A,0.0,,4802066.15
GR-2022-2936,PO-2022-2936,2021-07-05,34.45,A,0.0,,3498559.92
GR-2022-2937,PO-2022-2937,2023-11-24,44.95,B,0.0,,5069606.14
GR-2022-2938,PO-2022-2938,2023-07-08,25.58,B,0.0,,2287409.02
GR-2022-2939,PO-2022-2939,2023-11-17,48.22,A,0.0,,5564105.76
GR-2022-2940,PO-2022-2940,2022-09-24,38.05,A,0.0,,3006430.39
GR-2022-2941,PO-2022-2941,2023-12-19,28.76,B,0.0,,2261208.55
GR-2022-2942,PO-2022-2942,2023-02-08,27.18,A,0.0,,1360815.94
GR-2022-2943,PO-2022-2943,2022-06-24,23.06,C,0.0,,2029262.99
GR-2022-2944,PO-2022-2944,2022-01-15,28.54,A,0.0,,1930221.71
GR-2022-2945,PO-2022-2945,2021-07-19,26.01,A,0.0,,2146858.87
GR-2022-2946,PO-2022-2946,2022-07-19,28.25,B,0.0,,2354639.63
GR-2022-2947,PO-2022-2947,2023-03-23,14.02,A,0.0,,1256308.5
GR-2022-2948,PO-2022-2948,2021-09-08,39.66,B,0.0,,3049074.42
GR-2022-2949,PO-2022-2949,2023-06-01,43.78,C,0.44,Dimensional deviation,4368319.17
GR-2022-2950,PO-2022-2950,2023-10-10,27.53,C,0.46,Dimensional deviation,2063821.6
GR-2022-2951,PO-2022-2951,2023-01-11,29.3,A,0.0,,3224740.01
GR-2022-2952,PO-2022-2952,2023-04-12,31.16,B,0.26,Dimensional deviation,3747671.79
GR-2022-2953,PO-2022-2953,2022-08-15,27.65,A,0.0,,2751949.77
GR-2022-2954,PO-2022-2954,2023-06-03,23.06,A,0.0,,1587565.1
GR-2022-2955,PO-2022-2955,2023-07-05,28.27,A,0.0,,1499919.99
GR-2022-2956,PO-2022-2956,2021-12-05,41.06,B,0.0,,3129363.91
GR-2022-2957,PO-2022-2957,2021-10-02,48.19,A,0.0,,5665699.74
GR-2022-2958,PO-2022-2958,2022-04-09,20.43,A,0.0,,2004355.27
GR-2022-2959,PO-2022-2959,2021-04-03,49.22,B,0.0,,3677470.43
GR-2022-2960,PO-2022-2960,2023-12-21,21.75,B,0.0,,2001830.73
GR-2022-2961,PO-2022-2961,2021-07-14,11.43,B,0.0,,1234185.3
GR-2022-2962,PO-2022-2962,2022-06-07,49.67,A,0.0,,5516514.05
GR-2022-2963,PO-2022-2963,2023-04-18,11.45,A,0.0,,1133304.74
GR-2022-2964,PO-2022-2964,2022-12-14,3.04,B,0.06,Dimensional deviation,209953.74
GR-2022-2965,PO-2022-2965,2023-11-16,17.21,A,0.0,,1854428.75
GR-2022-2966,PO-2022-2966,2021-12-14,37.55,A,0.0,,3103538.24
GR-2022-2967,PO-2022-2967,2021-09-19,16.52,B,0.0,,785351.99
GR-2022-2968,PO-2022-2968,2022-08-20,39.45,A,0.0,,3018681.07
GR-2022-2969,PO-2022-2969,2023-08-28,38.55,B,0.0,,2117647.46
GR-2022-2970,PO-2022-2970,2021-03-31,23.56,B,0.0,,2039267.42
GR-2022-2971,PO-2022-2971,2022-07-15,14.13,A,0.0,,1195438.85
GR-2022-2972,PO-2022-2972,2022-04-19,45.8,B,0.0,,4235415.73
GR-2022-2973,PO-2022-2973,2023-05-25,34.95,A,0.0,,3028782.48
GR-2022-2974,PO-2022-2974,2023-11-15,34.56,A,0.0,,3822670.97
GR-2022-2975,PO-2022-2975,2022-12-04,40.29,A,0.0,,1966406.67
GR-2022-2976,PO-2022-2976,2021-10-16,40.73,C,0.61,Dimensional deviation,4567395.42
GR-2022-2977,PO-2022-2977,2022-05-24,18.07,B,0.0,,915576.4
GR-2022-2978,PO-2022-2978,2023-05-31,41.63,B,0.0,,3566204.39
GR-2022-2979,PO-2022-2979,2023-04-05,16.28,B,0.0,,1244029.3
GR-2022-2980,PO-2022-2980,2021-09-27,29.12,A,0.0,,2044085.3
GR-2022-2981,PO-2022-2981,2021-05-09,1.37,A,0.0,,64664.03
GR-2022-2982,PO-2022-2982,2022-09-16,26.82,A,0.0,,2389351.56
GR-2022-2983,PO-2022-2983,2021-04-20,48.36,B,1.82,Dimensional deviation,4994391.05
